./mergedHard/EQ_multipleBoundEQ_is_prime2/libB: equiv,0.9501  , equiv,0.3822  , equiv,1.1973  , timeout,300.0000
./mergedHard/EQ_multipleBoundEQ_odd/libA: not equiv,0.8976  , timeout,300.0000, not equiv,1.2176  , not equiv,0.3062  
./mergedHard/EQ_multipleBoundEQ_odd/libB: equiv,3.0799  , equiv,0.3752  , equiv,3.4345  , timeout,300.0000
./mergedHard/EQ_multipleBoundEQ_pos/libA: not equiv,0.7995  , not equiv,0.7428  , not equiv,1.1245  , not equiv,0.2353  
./mergedHard/EQ_multipleBoundEQ_pos/libB: not equiv,1.3307  , not equiv,0.7793  , not equiv,1.7348  , not equiv,0.5457  
./mergedHard/EQ_multipleBoundEQ_pos2/libA: not equiv,0.7811  , not equiv,0.7318  , not equiv,1.1631  , not equiv,0.2307  
./mergedHard/EQ_multipleBoundEQ_pos2/libB: equiv,37.8904 , equiv,0.4153  , equiv,38.2428 , timeout,300.0000
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libA: not equiv,2.9548  , not equiv,4.0775  , not equiv,2.8537  , not equiv,0.3293  
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libB: equiv,52.5473 , equiv,2.6206  , equiv,33.6271 , timeout,300.0000
./mergedHard/EQ_multipleEQ_UnchLoop/libA: not equiv,0.7174  , not equiv,0.5730  , not equiv,0.9438  , not equiv,0.2429  
./mergedHard/EQ_multipleEQ_UnchLoop/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_multipleEQ_is_prime2/libA: not equiv,0.7290  , not equiv,1.6677  , not equiv,1.3400  , not equiv,0.2391  
./mergedHard/EQ_multipleEQ_is_prime2/libB: equiv,1.0769  , equiv,0.3458  , equiv,1.3145  , timeout,300.0000
./mergedHard/EQ_multipleEQ_odd/libA: not equiv,2.5358  , not equiv,1.6922  , not equiv,3.5845  , not equiv,0.3508  
./mergedHard/EQ_multipleEQ_odd/libB: equiv,3.1084  , equiv,0.3537  , equiv,3.4260  , timeout,300.0000
./mergedHard/EQ_multipleEQ_pos/libA: not equiv,0.7503  , not equiv,1.6813  , not equiv,1.0834  , not equiv,0.3138  
./mergedHard/EQ_multipleEQ_pos/libB: not equiv,0.6122  , not equiv,0.7088  , not equiv,0.9491  , not equiv,0.2613  
./mergedHard/EQ_multipleEQ_pos2/libA: not equiv,0.7673  , not equiv,1.6860  , not equiv,1.1086  , not equiv,0.3022  
./mergedHard/EQ_multipleEQ_pos2/libB: equiv,37.6674 , equiv,0.3722  , equiv,38.0352 , timeout,300.0000
./mergedHard/EQ_multipleEXTRA_prime_sum/libA: not equiv,1.1990  , not equiv,3.6884  , not equiv,1.8736  , not equiv,0.2509  
./mergedHard/EQ_multipleEXTRA_prime_sum/libB: equiv,70.7701 , equiv,2.5498  , equiv,42.8034 , timeout,300.0000
./mergedHard/EQ_oddEQ_Add/libA: equiv,1.8235  , equiv,0.2736  , equiv,2.1459  , timeout,300.0000
./mergedHard/EQ_oddEQ_Add/libB: equiv,0.2131  , equiv,0.2382  , equiv,0.3629  , equiv,0.1123  
./mergedHard/EQ_oddEQ_Const/libA: equiv,1.7977  , equiv,0.2601  , equiv,2.1848  , timeout,300.0000
./mergedHard/EQ_oddEQ_Const/libB: equiv,0.2197  , equiv,0.2376  , equiv,0.3478  , equiv,0.1090  
./mergedHard/EQ_oddEQ_LoopMult20/libA: not equiv,1.1402  , not equiv,0.9517  , not equiv,1.4912  , not equiv,0.4122  
./mergedHard/EQ_oddEQ_LoopMult20/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oddEQ_LoopUnreach20/libA: not equiv,1.1446  , not equiv,0.9853  , not equiv,1.5012  , not equiv,0.4126  
./mergedHard/EQ_oddEQ_LoopUnreach20/libB: equiv,0.2496  , equiv,0.2700  , equiv,0.4286  , equiv,0.1440  
./mergedHard/EQ_oddEQ_UnchLoop/libA: equiv,1.7933  , equiv,0.2658  , equiv,2.1523  , timeout,300.0000
./mergedHard/EQ_oddEQ_UnchLoop/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oddEQ_divide/libA: not equiv,0.8084  , not equiv,0.9350  , not equiv,1.1435  , not equiv,0.5944  
./mergedHard/EQ_oddEQ_divide/libB: equiv,0.2522  , equiv,1.1984  , equiv,0.4069  , equiv,0.1503  
./mergedHard/EQ_oddEQ_getSign2/libA: not equiv,1.1858  , not equiv,0.9197  , not equiv,1.5829  , not equiv,0.6760  
./mergedHard/EQ_oddEQ_getSign2/libB: not equiv,0.5025  , not equiv,0.6350  , not equiv,0.8931  , not equiv,0.1500  
./mergedHard/EQ_oddEQ_is_prime1/libA: not equiv,2.4476  , not equiv,0.9260  , not equiv,3.6476  , not equiv,0.3782  
./mergedHard/EQ_oddEQ_is_prime1/libB: equiv,0.7605  , equiv,0.2979  , equiv,0.9954  , timeout,300.0000
./mergedHard/EQ_oddEQ_is_prime2/libA: not equiv,0.7993  , not equiv,0.7505  , not equiv,1.1768  , not equiv,0.3235  
./mergedHard/EQ_oddEQ_is_prime2/libB: equiv,1.0732  , equiv,0.3348  , equiv,1.3413  , timeout,300.0000
./mergedHard/EQ_oddEQ_ltfive/libA: not equiv,2.1290  , not equiv,2.0164  , not equiv,2.4978  , not equiv,2.4094  
./mergedHard/EQ_oddEQ_ltfive/libB: not equiv,0.6328  , not equiv,0.7430  , not equiv,0.9553  , not equiv,0.1854  
./mergedHard/EQ_oddEQ_ltfiveBound/libA: not equiv,1.7400  , not equiv,1.4982  , not equiv,2.1371  , not equiv,1.7091  
./mergedHard/EQ_oddEQ_ltfiveBound/libB: not equiv,0.6502  , not equiv,0.7624  , not equiv,1.0218  , not equiv,0.1807  
./mergedHard/EQ_oddEQ_multiple/libA: equiv,3.2667  , equiv,0.3292  , equiv,3.6118  , timeout,300.0000
./mergedHard/EQ_oddEQ_multiple/libB: not equiv,0.8711  , timeout,300.0000, not equiv,1.1838  , not equiv,0.3439  
./mergedHard/EQ_oddEQ_multipleBound/libA: equiv,3.5450  , equiv,0.3545  , equiv,3.8912  , timeout,300.0000
./mergedHard/EQ_oddEQ_multipleBound/libB: not equiv,0.8784  , timeout,300.0000, not equiv,1.2259  , not equiv,0.3091  
./mergedHard/EQ_oddEQ_odd/libA: equiv,3.0575  , equiv,0.3497  , timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oddEQ_odd/libB: equiv,3.1525  , timeout,300.0000, equiv,3.4735  , timeout,300.0000
./mergedHard/EQ_oddEQ_one/libA: not equiv,0.9565  , not equiv,1.2233  , not equiv,1.3322  , not equiv,0.8580  
./mergedHard/EQ_oddEQ_one/libB: not equiv,0.5707  , not equiv,0.6912  , not equiv,0.8985  , not equiv,0.1661  
./mergedHard/EQ_oddEQ_oneBound/libA: not equiv,1.7248  , not equiv,1.3143  , not equiv,2.0957  , not equiv,0.9417  
./mergedHard/EQ_oddEQ_oneBound/libB: not equiv,0.6158  , not equiv,0.7137  , not equiv,0.9396  , not equiv,0.1790  
./mergedHard/EQ_oddEQ_oneN2/libA: not equiv,0.9247  , not equiv,1.2249  , not equiv,1.3007  , not equiv,0.8518  
./mergedHard/EQ_oddEQ_oneN2/libB: not equiv,0.6074  , not equiv,0.6750  , not equiv,0.9127  , not equiv,0.1936  
./mergedHard/EQ_oddEQ_pos/libA: not equiv,0.8906  , not equiv,0.9676  , not equiv,1.2805  , not equiv,0.5662  
./mergedHard/EQ_oddEQ_pos/libB: not equiv,0.5949  , not equiv,0.6966  , not equiv,0.9227  , not equiv,0.2517  
./mergedHard/EQ_oddEQ_pos2/libA: not equiv,0.9172  , not equiv,0.9521  , not equiv,1.2451  , not equiv,0.5621  
./mergedHard/EQ_oddEQ_pos2/libB: equiv,37.6432 , equiv,0.3613  , equiv,38.0248 , timeout,300.0000
./mergedHard/EQ_oddEXTRA_prime_sum/libA: equiv,4.6363  , equiv,2.5274  , equiv,4.1054  , timeout,300.0000
./mergedHard/EQ_oddEXTRA_prime_sum/libB: equiv,57.5675 , equiv,2.5712  , equiv,33.8799 , timeout,300.0000
./mergedHard/EQ_oddNEQ_LoopMult20/libA: not equiv,1.1614  , not equiv,0.9855  , not equiv,1.5662  , not equiv,0.4143  
./mergedHard/EQ_oddNEQ_LoopMult20/libB: not equiv,0.7570  , not equiv,1.5700  , not equiv,1.0921  , not equiv,0.3579  
./mergedHard/EQ_oddNEQ_LoopUnreach20/libA: not equiv,1.1443  , not equiv,0.9996  , not equiv,1.5171  , not equiv,0.4130  
./mergedHard/EQ_oddNEQ_LoopUnreach20/libB: not equiv,0.4947  , not equiv,0.6554  , not equiv,0.8777  , not equiv,0.1372  
./mergedHard/EQ_oddNEQ_getSign/libA: not equiv,0.7818  , not equiv,0.8823  , not equiv,1.1374  , not equiv,0.3696  
./mergedHard/EQ_oddNEQ_getSign/libB: not equiv,0.4931  , not equiv,0.6131  , not equiv,0.7974  , not equiv,0.1487  
./mergedHard/EQ_oneBoundEQ_UnchLoop/libA: not equiv,0.4977  , not equiv,0.6379  , not equiv,0.8245  , not equiv,0.1414  
./mergedHard/EQ_oneBoundEQ_UnchLoop/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, equiv,2.6878  
./mergedHard/EQ_oneBoundEQ_is_prime2/libA: equiv,0.4438  , equiv,0.3518  , equiv,0.6614  , not equiv,0.1752  
./mergedHard/EQ_oneBoundEQ_is_prime2/libB: equiv,0.7001  , equiv,0.4968  , equiv,0.9253  , timeout,300.0000
./mergedHard/EQ_oneBoundEQ_odd/libA: not equiv,0.6253  , not equiv,0.7345  , not equiv,0.9522  , not equiv,0.1761  
./mergedHard/EQ_oneBoundEQ_odd/libB: not equiv,1.3963  , not equiv,1.2665  , not equiv,1.7868  , not equiv,16.6253 
./mergedHard/EQ_oneBoundEQ_pos/libA: not equiv,0.6759  , not equiv,0.7383  , not equiv,0.9514  , not equiv,0.1685  
./mergedHard/EQ_oneBoundEQ_pos/libB: equiv,4.6115  , equiv,0.7089  , equiv,4.9619  , timeout,300.0000
./mergedHard/EQ_oneBoundEQ_pos2/libA: not equiv,0.6468  , not equiv,0.7597  , not equiv,0.9690  , not equiv,0.1696  
./mergedHard/EQ_oneBoundEQ_pos2/libB: equiv,45.4841 , equiv,0.5752  , equiv,45.9700 , timeout,300.0000
./mergedHard/EQ_oneBoundEXTRA_prime_sum/libA: not equiv,5.1522  , not equiv,5.1081  , not equiv,3.8943  , not equiv,0.1818  
./mergedHard/EQ_oneBoundEXTRA_prime_sum/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oneEQ_UnchLoop/libA: not equiv,0.5460  , not equiv,0.6358  , not equiv,0.8410  , not equiv,0.1516  
./mergedHard/EQ_oneEQ_UnchLoop/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oneEQ_is_prime2/libA: not equiv,0.6170  , not equiv,0.6986  , not equiv,0.9375  , not equiv,0.1559  
./mergedHard/EQ_oneEQ_is_prime2/libB: equiv,1.0928  , equiv,0.4502  , equiv,1.3392  , timeout,300.0000
./mergedHard/EQ_oneEQ_odd/libA: not equiv,0.5790  , not equiv,0.6821  , not equiv,0.9618  , not equiv,0.1600  
./mergedHard/EQ_oneEQ_odd/libB: not equiv,0.9540  , not equiv,1.3006  , not equiv,1.3039  , not equiv,1.4476  
./mergedHard/EQ_oneEQ_pos/libA: not equiv,0.6239  , not equiv,0.7238  , not equiv,0.9851  , not equiv,0.1647  
./mergedHard/EQ_oneEQ_pos/libB: equiv,4.6304  , equiv,0.7700  , equiv,4.9821  , timeout,300.0000
./mergedHard/EQ_oneEQ_pos2/libA: not equiv,0.6283  , not equiv,0.7085  , not equiv,0.9791  , not equiv,0.1705  
./mergedHard/EQ_oneEQ_pos2/libB: equiv,45.2874 , equiv,0.4746  , equiv,45.5976 , timeout,300.0000
./mergedHard/EQ_oneEXTRA_prime_sum/libA: not equiv,0.9775  , not equiv,1.2637  , not equiv,1.6670  , not equiv,0.1730  
./mergedHard/EQ_oneEXTRA_prime_sum/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oneN2EQ_UnchLoop/libA: not equiv,0.5142  , not equiv,0.6398  , not equiv,0.8379  , not equiv,0.1506  
./mergedHard/EQ_oneN2EQ_UnchLoop/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_oneN2EQ_is_prime2/libA: not equiv,0.6280  , equiv,0.3205  , not equiv,0.9666  , not equiv,0.1776  
./mergedHard/EQ_oneN2EQ_is_prime2/libB: equiv,1.1341  , equiv,0.4554  , equiv,1.3895  , timeout,300.0000
./mergedHard/EQ_oneN2EQ_odd/libA: not equiv,0.6374  , not equiv,0.6896  , not equiv,0.9301  , not equiv,0.1998  
./mergedHard/EQ_oneN2EQ_odd/libB: not equiv,0.9419  , not equiv,1.0988  , not equiv,1.3467  , not equiv,1.4871  
./mergedHard/EQ_oneN2EQ_pos/libA: not equiv,0.6301  , not equiv,0.7234  , not equiv,0.8999  , not equiv,0.1855  
./mergedHard/EQ_oneN2EQ_pos/libB: equiv,4.5464  , equiv,0.7041  , equiv,4.8668  , timeout,300.0000
./mergedHard/EQ_oneN2EQ_pos2/libA: not equiv,0.6252  , not equiv,0.7196  , not equiv,0.9486  , not equiv,0.1856  
./mergedHard/EQ_oneN2EQ_pos2/libB: equiv,45.3544 , equiv,0.4780  , equiv,45.6683 , timeout,300.0000
./mergedHard/EQ_oneN2EXTRA_prime_sum/libA: not equiv,1.0290  , not equiv,6.4534  , not equiv,1.7262  , not equiv,0.1731  
./mergedHard/EQ_oneN2EXTRA_prime_sum/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EQ_pos2EQ_Add/libA: equiv,33.0489 , equiv,0.2625  , equiv,33.3799 , timeout,300.0000
./mergedHard/EQ_pos2EQ_Add/libB: equiv,0.2411  , equiv,0.2719  , equiv,0.4293  , equiv,0.1117  
./mergedHard/EQ_pos2EQ_Const/libA: equiv,33.0488 , equiv,0.2689  , equiv,33.3653 , timeout,300.0000
./mergedHard/EQ_pos2EQ_Const/libB: equiv,0.2496  , equiv,0.2759  , equiv,0.4149  , equiv,0.1096  
./mergedHard/EQ_pos2EQ_LoopMult20/libA: equiv,37.7189 , equiv,0.3511  , equiv,38.0927 , timeout,300.0000
./mergedHard/EQ_pos2EQ_LoopMult20/libB: equiv,0.6760  , equiv,0.5892  , equiv,0.8882  , equiv,0.2905  
./mergedHard/EQ_pos2EQ_LoopUnreach20/libA: equiv,37.7127 , equiv,0.3587  , equiv,38.0760 , timeout,300.0000
./mergedHard/EQ_pos2EQ_LoopUnreach20/libB: equiv,0.3318  , equiv,0.3195  , equiv,0.5075  , equiv,0.1583  
./mergedHard/EQ_pos2EQ_UnchLoop/libA: equiv,33.0341 , equiv,0.2667  , equiv,33.3827 , timeout,300.0000
./mergedHard/EQ_pos2EQ_UnchLoop/libB: equiv,0.2601  , equiv,0.2924  , equiv,0.3885  , equiv,0.1234  
./mergedHard/EQ_pos2EQ_divide/libA: equiv,37.8852 , equiv,0.4207  , equiv,38.2486 , timeout,300.0000
./mergedHard/EQ_pos2EQ_divide/libB: equiv,0.3019  , equiv,1.2512  , equiv,0.4854  , equiv,0.1359  
./mergedHard/EQ_pos2EQ_getSign2/libA: equiv,37.6692 , equiv,0.3430  , equiv,38.1167 , timeout,300.0000
./mergedHard/EQ_pos2EQ_getSign2/libB: not equiv,0.5849  , not equiv,0.6968  , not equiv,0.8958  , not equiv,0.1819  
./mergedHard/EQ_pos2EQ_is_prime1/libA: equiv,38.2334 , equiv,0.3675  , equiv,38.6370 , timeout,300.0000
./mergedHard/EQ_pos2EQ_is_prime1/libB: equiv,1.0483  , equiv,0.3181  , equiv,1.2731  , timeout,300.0000
./mergedHard/EQ_pos2EQ_is_prime2/libA: equiv,38.3763 , equiv,0.3377  , equiv,38.6212 , timeout,300.0000
./mergedHard/EQ_pos2EQ_is_prime2/libB: equiv,1.2711  , equiv,0.3790  , equiv,1.4729  , timeout,300.0000
./mergedHard/EQ_pos2EQ_ltfive/libA: equiv,45.1068 , equiv,0.4076  , equiv,45.6582 , timeout,300.0000
./mergedHard/EQ_pos2EQ_ltfive/libB: not equiv,0.6759  , not equiv,0.7900  , not equiv,1.0044  , not equiv,0.2105  
./mergedHard/EQ_pos2EQ_ltfiveBound/libA: equiv,44.5177 , equiv,0.4916  , equiv,45.0438 , timeout,300.0000
./mergedHard/EQ_pos2EQ_ltfiveBound/libB: not equiv,0.6933  , not equiv,0.8309  , not equiv,1.0306  , not equiv,0.1817  
./mergedHard/EQ_pos2EQ_multiple/libA: equiv,37.9075 , equiv,0.3988  , equiv,38.3251 , timeout,300.0000
./mergedHard/EQ_pos2EQ_multiple/libB: not equiv,0.8334  , timeout,300.0000, not equiv,1.1609  , not equiv,0.2562  
./mergedHard/EQ_pos2EQ_multipleBound/libA: equiv,38.0117 , equiv,0.4153  , equiv,38.4300 , timeout,300.0000
./mergedHard/EQ_pos2EQ_multipleBound/libB: not equiv,0.8116  , not equiv,0.7353  , not equiv,1.1553  , not equiv,0.2570  
./mergedHard/EQ_pos2EQ_odd/libA: equiv,37.8390 , equiv,0.3736  , equiv,38.2706 , timeout,300.0000
./mergedHard/EQ_pos2EQ_odd/libB: not equiv,0.9054  , not equiv,1.0250  , not equiv,1.2449  , not equiv,1.1585  
./mergedHard/EQ_pos2EQ_one/libA: equiv,45.1575 , equiv,0.4730  , equiv,45.7021 , timeout,300.0000
./mergedHard/EQ_pos2EQ_one/libB: not equiv,0.6167  , not equiv,0.7162  , not equiv,0.9239  , not equiv,0.1630  
./mergedHard/EQ_pos2EQ_oneBound/libA: equiv,45.3983 , equiv,0.5317  , equiv,45.9211 , timeout,300.0000
./mergedHard/EQ_pos2EQ_oneBound/libB: not equiv,0.6432  , not equiv,0.7466  , not equiv,0.9756  , not equiv,0.1849  
./mergedHard/EQ_pos2EQ_oneN2/libA: equiv,45.2463 , equiv,0.4710  , equiv,46.1958 , timeout,300.0000
./mergedHard/EQ_pos2EQ_oneN2/libB: not equiv,0.6324  , not equiv,0.7251  , not equiv,0.9535  , not equiv,0.1714  
./mergedHard/EQ_pos2EQ_pos/libA: equiv,43.2140 , equiv,0.4480  , equiv,43.4670 , timeout,300.0000
./mergedHard/EQ_pos2EQ_pos/libB: equiv,3.8772  , equiv,0.5185  , equiv,4.1965  , timeout,300.0000
./mergedHard/EQ_pos2EQ_pos2/libA: equiv,43.1416 , equiv,0.4543  , equiv,43.5746 , timeout,300.0000
./mergedHard/EQ_pos2EQ_pos2/libB: equiv,43.1441 , equiv,0.4520  , equiv,43.5015 , timeout,300.0000
./mergedHard/EQ_pos2EXTRA_prime_sum/libA: equiv,93.6110 , equiv,0.7327  , equiv,32.0428 , timeout,300.0000
./mergedHard/EQ_pos2EXTRA_prime_sum/libB: equiv,36.1244 , timeout,300.0000, equiv,32.5179 , timeout,300.0000
./mergedHard/EQ_pos2NEQ_LoopMult20/libA: equiv,37.7302 , equiv,0.3522  , equiv,38.0995 , timeout,300.0000
./mergedHard/EQ_pos2NEQ_LoopMult20/libB: not equiv,0.8086  , not equiv,0.9509  , not equiv,1.1453  , not equiv,0.2612  
./mergedHard/EQ_pos2NEQ_LoopUnreach20/libA: equiv,37.6851 , equiv,0.3450  , equiv,38.1896 , timeout,300.0000
./mergedHard/EQ_pos2NEQ_LoopUnreach20/libB: not equiv,0.5815  , not equiv,0.7039  , not equiv,0.9509  , not equiv,0.1658  
./mergedHard/EQ_pos2NEQ_getSign/libA: equiv,38.2817 , equiv,0.3964  , equiv,38.6212 , timeout,300.0000
./mergedHard/EQ_pos2NEQ_getSign/libB: not equiv,0.5636  , not equiv,0.6745  , not equiv,0.9148  , not equiv,0.1741  
./mergedHard/EQ_posEQ_Add/libA: not equiv,0.5199  , not equiv,0.6538  , not equiv,0.9161  , not equiv,0.1622  
./mergedHard/EQ_posEQ_Add/libB: equiv,0.2345  , equiv,0.2753  , equiv,0.4352  , equiv,0.1117  
./mergedHard/EQ_posEQ_Const/libA: not equiv,0.5148  , not equiv,0.6387  , not equiv,0.8786  , not equiv,0.1716  
./mergedHard/EQ_posEQ_Const/libB: equiv,0.2375  , equiv,0.2714  , equiv,0.4019  , equiv,0.1149  
./mergedHard/EQ_posEQ_LoopMult20/libA: not equiv,0.6291  , not equiv,0.7160  , not equiv,0.9465  , not equiv,0.2410  
./mergedHard/EQ_posEQ_LoopMult20/libB: equiv,0.6535  , equiv,0.5897  , equiv,0.8968  , equiv,0.2914  
./mergedHard/EQ_posEQ_LoopUnreach20/libA: not equiv,0.6255  , not equiv,0.7001  , not equiv,1.0095  , not equiv,0.2442  
./mergedHard/EQ_posEQ_LoopUnreach20/libB: equiv,0.3123  , equiv,0.3173  , equiv,0.4715  , equiv,0.1656  
./mergedHard/EQ_posEQ_UnchLoop/libA: not equiv,0.5210  , not equiv,0.6378  , not equiv,0.9299  , not equiv,0.1634  
./mergedHard/EQ_posEQ_UnchLoop/libB: equiv,0.2561  , equiv,0.2898  , equiv,0.3796  , equiv,0.1197  
./mergedHard/EQ_posEQ_divide/libA: not equiv,0.6401  , not equiv,0.7299  , not equiv,1.0335  , not equiv,0.2657  
./mergedHard/EQ_posEQ_divide/libB: equiv,0.2920  , equiv,1.2309  , equiv,0.4475  , equiv,0.1429  
./mergedHard/EQ_posEQ_getSign2/libA: not equiv,0.6014  , not equiv,0.6980  , not equiv,0.9917  , not equiv,0.2159  
./mergedHard/EQ_posEQ_getSign2/libB: not equiv,0.5581  , not equiv,0.6839  , not equiv,0.8934  , not equiv,0.1770  
./mergedHard/EQ_posEQ_is_prime1/libA: not equiv,0.5740  , not equiv,0.6639  , not equiv,0.9257  , not equiv,0.2174  
./mergedHard/EQ_posEQ_is_prime1/libB: equiv,1.0106  , equiv,0.3077  , equiv,1.2101  , timeout,300.0000
./mergedHard/EQ_posEQ_is_prime2/libA: not equiv,0.6380  , not equiv,0.7223  , not equiv,0.9934  , not equiv,0.2274  
./mergedHard/EQ_posEQ_is_prime2/libB: equiv,1.2507  , equiv,0.3799  , equiv,1.4205  , timeout,300.0000
./mergedHard/EQ_posEQ_ltfive/libA: not equiv,0.7137  , not equiv,0.8201  , not equiv,1.0859  , not equiv,0.2676  
./mergedHard/EQ_posEQ_ltfive/libB: not equiv,0.6830  , not equiv,0.7834  , not equiv,1.0254  , not equiv,0.1945  
./mergedHard/EQ_posEQ_ltfiveBound/libA: not equiv,1.2063  , not equiv,0.8427  , not equiv,1.6017  , not equiv,0.2945  
./mergedHard/EQ_posEQ_ltfiveBound/libB: not equiv,0.6728  , not equiv,0.8591  , not equiv,1.0366  , not equiv,0.1772  
./mergedHard/EQ_posEQ_multiple/libA: not equiv,0.6677  , not equiv,0.7358  , not equiv,1.0399  , not equiv,0.2566  
./mergedHard/EQ_posEQ_multiple/libB: not equiv,0.8006  , timeout,300.0000, not equiv,1.1843  , not equiv,0.2575  
./mergedHard/EQ_posEQ_multipleBound/libA: not equiv,0.9545  , not equiv,0.7770  , not equiv,1.3968  , not equiv,0.3361  
./mergedHard/EQ_posEQ_multipleBound/libB: not equiv,0.7911  , not equiv,0.7462  , not equiv,1.1570  , not equiv,0.2683  
./mergedHard/EQ_posEQ_odd/libA: not equiv,0.6081  , not equiv,0.7286  , not equiv,0.9670  , not equiv,0.2404  
./mergedHard/EQ_posEQ_odd/libB: not equiv,0.8658  , not equiv,1.0085  , not equiv,1.2484  , not equiv,1.1671  
./mergedHard/EQ_posEQ_one/libA: equiv,4.4497  , equiv,0.6016  , equiv,4.8328  , timeout,300.0000
./mergedHard/EQ_posEQ_one/libB: not equiv,0.6250  , not equiv,0.7234  , not equiv,0.9839  , not equiv,0.1621  
./mergedHard/EQ_posEQ_oneBound/libA: equiv,4.4366  , equiv,0.6230  , equiv,4.8137  , timeout,300.0000
./mergedHard/EQ_posEQ_oneBound/libB: not equiv,0.6542  , not equiv,0.7598  , not equiv,0.9804  , not equiv,0.1809  
./mergedHard/EQ_posEQ_oneN2/libA: equiv,4.4027  , equiv,0.5887  , equiv,4.7792  , timeout,300.0000
./mergedHard/EQ_posEQ_oneN2/libB: not equiv,0.6426  , not equiv,0.7316  , not equiv,0.9665  , not equiv,0.1787  
./mergedHard/EQ_posEQ_pos/libA: equiv,3.8444  , equiv,0.5098  , equiv,4.2133  , timeout,300.0000
./mergedHard/EQ_posEQ_pos/libB: equiv,3.8941  , equiv,0.5047  , equiv,4.1803  , timeout,300.0000
./mergedHard/EQ_posEQ_pos2/libA: equiv,3.8671  , equiv,0.5139  , equiv,4.1648  , timeout,300.0000
./mergedHard/EQ_posEQ_pos2/libB: equiv,43.1970 , equiv,0.4436  , equiv,43.4805 , timeout,300.0000
./mergedHard/EQ_posEXTRA_prime_sum/libA: not equiv,13.4166 , not equiv,3.6533  , not equiv,12.6208 , not equiv,0.3048  
./mergedHard/EQ_posEXTRA_prime_sum/libB: equiv,36.1152 , timeout,300.0000, equiv,32.4874 , timeout,300.0000
./mergedHard/EQ_posNEQ_LoopMult20/libA: not equiv,0.6489  , not equiv,0.7165  , not equiv,0.9101  , not equiv,0.2389  
./mergedHard/EQ_posNEQ_LoopMult20/libB: not equiv,0.7902  , not equiv,0.9529  , not equiv,1.1436  , not equiv,0.2618  
./mergedHard/EQ_posNEQ_LoopUnreach20/libA: not equiv,0.6255  , not equiv,0.7028  , not equiv,1.0093  , not equiv,0.2381  
./mergedHard/EQ_posNEQ_LoopUnreach20/libB: not equiv,0.5852  , not equiv,0.7170  , not equiv,0.9166  , not equiv,0.1647  
./mergedHard/EQ_posNEQ_getSign/libA: not equiv,0.5574  , not equiv,0.6650  , not equiv,0.8885  , not equiv,0.2180  
./mergedHard/EQ_posNEQ_getSign/libB: not equiv,0.5702  , not equiv,0.6562  , not equiv,0.9301  , not equiv,0.1804  
./mergedHard/EXTRA_prime_sumEQ_Add/libA: not equiv,45.9779 , not equiv,3.2903  , not equiv,4.1389  , not equiv,0.1436  
./mergedHard/EXTRA_prime_sumEQ_Add/libB: equiv,0.3189  , equiv,0.4234  , equiv,0.3798  , timeout,300.0000
./mergedHard/EXTRA_prime_sumEQ_Const/libA: not equiv,45.7352 , not equiv,3.3235  , not equiv,4.0910  , not equiv,0.1340  
./mergedHard/EXTRA_prime_sumEQ_Const/libB: equiv,0.3282  , equiv,0.4228  , equiv,0.4253  , timeout,300.0000
./mergedHard/EXTRA_prime_sumEQ_LoopMult20/libA: not equiv,131.9978, timeout,300.0000, not equiv,90.7949 , not equiv,2.5390  
./mergedHard/EXTRA_prime_sumEQ_LoopMult20/libB: timeout,300.0000, timeout,300.0000, timeout,300.0000, timeout,300.0000
./mergedHard/EXTRA_prime_sumEQ_LoopUnreach20/libA: not equiv,131.1643, not equiv,70.6229 , not equiv,96.5841 , not equiv,2.5508  
./mergedHard/EXTRA_prime_sumEQ_LoopUnreach20/libB: equiv,2.2097  , timeout,300.0000, equiv,2.4332  , timeout,300.0000
./mergedHard/EXTRA_prime_sumEQ_UnchLoop/libA: not equiv,46.0660 , not equiv,3.3676  , not equiv,4.1807  , not equiv,0.1383  
./mergedHard/EXTRA_prime_sumEQ_UnchLoop/libB: equiv,60.7012 , equiv,0.4485  , equiv,30.9080 , timeout,300.0000
./mergedHard/EXTRA_prime_sumEQ_divide/libA: not equiv,84.1676 , not equiv,10.3500 , not equiv,48.7260 , not equiv,25.8418 
./mergedHard/EXTRA_prime_sumEQ_divide/libB: equiv,0.4030  , equiv,0.4610  , equiv,0.4494  , equiv,0.1311  
