./nestedMerge/EQ_is_prime3EQ_LoopMult20/libA CC2-Hybrid: equiv    ,2.1200   (Solve) ,,0.933  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.6100  	llReve: unknown  ,0.0200  
./nestedMerge/EQ_is_prime3EQ_UnchLoop/libA CC2-Hybrid: equiv    ,40.4800  (Solve) ,,40.123 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.3300  	llReve: unknown  ,0.0400  
./nestedMerge/EQ_is_prime3EQ_odd/libA CC2-Hybrid: timeout  ,300.0000 (Solve) ,,0.000  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.0200  
./nestedMerge/EQ_is_prime3EQ_pos/libA CC2-Hybrid: equiv    ,21.9700  (Solve) ,,21.242 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.0200  
./nestedMerge/EQ_is_prime3EQ_pos2/libA CC2-Hybrid: equiv    ,0.8000   (Solve) ,,0.275  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.0200  
./nestedMerge/EQ_is_prime3EXTRA_ultra_prime_sum/libA CC2-Hybrid: equiv    ,76.1200  (Solve) ,,74.081 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: timeout  ,300.0000	llReve: unknown  ,0.0200  
./nestedMerge/EQ_ltfiveBoundEQ_LoopMult20/libA CC2-Hybrid: equiv    ,1.2700   (Solve) ,,0.755  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.8200  	llReve: timeout  ,300.0000
./nestedMerge/EQ_ltfiveBoundEQ_UnchLoop/libA CC2-Hybrid: equiv    ,0.4600   (Solve) ,,0.137  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,0.3000  	llReve: equiv    ,0.8500  
./nestedMerge/EQ_ltfiveBoundEQ_odd/libA CC2-Hybrid: equiv    ,2.0900   (Solve) ,,1.586  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,1.6600  	llReve: unknown  ,0.0200  
./nestedMerge/EQ_ltfiveBoundEQ_pos/libA CC2-Hybrid: equiv    ,26.7000  (Solve) ,,25.370 	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,31.3200 	llReve: unknown  ,0.0200  
./nestedMerge/EQ_ltfiveBoundEQ_pos2/libA CC2-Hybrid: equiv    ,0.6900   (Solve) ,,0.143  	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,31.3700 	llReve: not equiv ,0.0700  
./nestedMerge/EQ_ltfiveBoundEXTRA_ultra_prime_sum/libA CC2-Hybrid: equiv    ,140.7800 (Solve) ,,137.219	CC2-Concurrent: unknown  ,0.0000   (Solve) ,,0.000  	KleeCLEVER: equiv    ,160.8700	llReve: timeout  ,300.0000
