./mergedHard/EQ_LoopUnreach20EXTRA_prime_sum/libA: equiv,1.8995   ; equiv,2.0123   ; timeout,200.0000
./mergedHard/EQ_LoopUnreach20EXTRA_prime_sum/libB: not equiv,16.9139  ; not equiv,19.5720  ; not equiv,4.6964  
./mergedHard/EQ_UnchLoopEQ_Add/libA: equiv,40.2729  ; equiv,40.6480  ; equiv,0.0970  
./mergedHard/EQ_UnchLoopEQ_Add/libB: equiv,0.1294   ; equiv,0.3127   ; equiv,0.0788  
./mergedHard/EQ_UnchLoopEQ_Const/libA: equiv,40.2952  ; equiv,40.7624  ; equiv,0.2460  
./mergedHard/EQ_UnchLoopEQ_Const/libB: equiv,0.3748   ; equiv,0.4513   ; equiv,0.2234  
./mergedHard/EQ_UnchLoopEQ_LoopMult20/libA: equiv,0.9343   ; equiv,1.0345   ; equiv,0.6295  
./mergedHard/EQ_UnchLoopEQ_LoopMult20/libB: equiv,0.9153   ; equiv,1.2302   ; equiv,0.7542  
./mergedHard/EQ_UnchLoopEQ_LoopUnreach20/libA: equiv,0.9984   ; equiv,1.1895   ; equiv,0.7121  
./mergedHard/EQ_UnchLoopEQ_LoopUnreach20/libB: equiv,0.4635   ; equiv,0.7102   ; equiv,0.3690  
./mergedHard/EQ_UnchLoopEQ_UnchLoop/libA: equiv,40.7510  ; equiv,41.0389  ; equiv,0.2394  
./mergedHard/EQ_UnchLoopEQ_UnchLoop/libB: equiv,40.8725  ; equiv,41.1634  ; equiv,0.3152  
./mergedHard/EQ_UnchLoopEQ_divide/libA: equiv,43.4697  ; equiv,44.4864  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_divide/libB: equiv,0.2196   ; equiv,0.3092   ; equiv,0.0993  
./mergedHard/EQ_UnchLoopEQ_getSign2/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_getSign2/libB: equiv,0.2146   ; equiv,0.3524   ; equiv,0.1235  
./mergedHard/EQ_UnchLoopEQ_is_prime1/libA: equiv,40.2577  ; equiv,40.5775  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_is_prime1/libB: equiv,10.1798  ; equiv,10.4082  ; equiv,0.1025  
./mergedHard/EQ_UnchLoopEQ_is_prime2/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_is_prime2/libB: equiv,10.2807  ; equiv,10.5433  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_ltfive/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_ltfive/libB: not equiv,0.5613   ; not equiv,0.9868   ; not equiv,0.1746  
./mergedHard/EQ_UnchLoopEQ_ltfiveBound/libA: timeout,200.0000 ; timeout,200.0000 ; equiv,23.8946 
./mergedHard/EQ_UnchLoopEQ_ltfiveBound/libB: equiv,0.3298   ; equiv,0.4477   ; equiv,0.1701  
./mergedHard/EQ_UnchLoopEQ_multiple/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_multiple/libB: not equiv,0.5890   ; not equiv,1.0177   ; not equiv,0.2156  
./mergedHard/EQ_UnchLoopEQ_multipleBound/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_multipleBound/libB: not equiv,0.6309   ; not equiv,0.9736   ; not equiv,0.2179  
./mergedHard/EQ_UnchLoopEQ_odd/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_odd/libB: equiv,11.5155  ; equiv,11.9813  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_one/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_one/libB: not equiv,0.4686   ; not equiv,0.8003   ; not equiv,0.1534  
./mergedHard/EQ_UnchLoopEQ_oneBound/libA: equiv,3.5896   ; equiv,3.8615   ; equiv,3.4638  
./mergedHard/EQ_UnchLoopEQ_oneBound/libB: not equiv,0.4682   ; not equiv,0.7859   ; not equiv,0.1393  
./mergedHard/EQ_UnchLoopEQ_oneN2/libA: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_UnchLoopEQ_oneN2/libB: not equiv,0.4625   ; not equiv,0.7822   ; not equiv,0.1522  
./mergedHard/EQ_UnchLoopEQ_pos/libA: equiv,0.2155   ; equiv,0.3576   ; equiv,0.1087  
./mergedHard/EQ_UnchLoopEQ_pos/libB: not equiv,0.4856   ; not equiv,0.8989   ; not equiv,0.1868  
./mergedHard/EQ_UnchLoopEQ_pos2/libA: equiv,0.2170   ; equiv,0.3381   ; equiv,0.1081  
./mergedHard/EQ_UnchLoopEQ_pos2/libB: equiv,12.8420  ; equiv,13.3876  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEXTRA_prime_sum/libA: equiv,80.5713  ; equiv,40.9235  ; timeout,200.0000
./mergedHard/EQ_UnchLoopEXTRA_prime_sum/libB: not equiv,43.6421  ; not equiv,2.5443   ; not equiv,0.1381  
./mergedHard/EQ_UnchLoopNEQ_LoopMult20/libA: equiv,0.4059   ; equiv,0.5979   ; equiv,0.3310  
./mergedHard/EQ_UnchLoopNEQ_LoopMult20/libB: not equiv,0.6141   ; not equiv,1.0204   ; not equiv,0.1268  
./mergedHard/EQ_UnchLoopNEQ_LoopUnreach20/libA: equiv,0.4071   ; equiv,0.5405   ; equiv,0.3315  
./mergedHard/EQ_UnchLoopNEQ_LoopUnreach20/libB: not equiv,0.3916   ; not equiv,0.7999   ; not equiv,0.1211  
./mergedHard/EQ_UnchLoopNEQ_getSign/libA: equiv,40.2584  ; equiv,40.6444  ; timeout,200.0000
./mergedHard/EQ_UnchLoopNEQ_getSign/libB: not equiv,0.3477   ; not equiv,0.7199   ; not equiv,0.1286  
./mergedHard/EQ_divideEQ_UnchLoop/libA: equiv,0.1734   ; equiv,0.2911   ; equiv,0.1026  
./mergedHard/EQ_divideEQ_UnchLoop/libB: equiv,41.2703  ; equiv,41.6018  ; timeout,200.0000
./mergedHard/EQ_divideEQ_is_prime2/libA: equiv,0.2540   ; equiv,0.3475   ; equiv,0.1133  
./mergedHard/EQ_divideEQ_is_prime2/libB: equiv,10.3370  ; equiv,10.5805  ; timeout,200.0000
./mergedHard/EQ_divideEQ_odd/libA: equiv,0.2617   ; equiv,0.4002   ; equiv,0.1416  
./mergedHard/EQ_divideEQ_odd/libB: not equiv,1.7828   ; not equiv,2.2202   ; not equiv,1.6883  
./mergedHard/EQ_divideEQ_pos/libA: equiv,0.2986   ; equiv,0.4162   ; equiv,0.1309  
./mergedHard/EQ_divideEQ_pos/libB: not equiv,0.6873   ; not equiv,1.1101   ; not equiv,0.3793  
./mergedHard/EQ_divideEQ_pos2/libA: equiv,0.2594   ; equiv,0.3970   ; equiv,0.1305  
./mergedHard/EQ_divideEQ_pos2/libB: equiv,17.9241  ; equiv,18.5197  ; timeout,200.0000
./mergedHard/EQ_divideEXTRA_prime_sum/libA: equiv,0.3453   ; equiv,0.4754   ; equiv,0.1115  
./mergedHard/EQ_divideEXTRA_prime_sum/libB: not equiv,107.6412 ; not equiv,114.0417 ; timeout,200.0000
./mergedHard/EQ_getSign2EQ_UnchLoop/libA: equiv,0.2098   ; equiv,0.3339   ; equiv,0.1249  
./mergedHard/EQ_getSign2EQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_getSign2EQ_is_prime2/libA: equiv,0.2949   ; equiv,0.4537   ; equiv,0.1799  
./mergedHard/EQ_getSign2EQ_is_prime2/libB: equiv,10.3256  ; equiv,10.5689  ; timeout,200.0000
./mergedHard/EQ_getSign2EQ_odd/libA: not equiv,0.4801   ; not equiv,0.8696   ; not equiv,0.1736  
./mergedHard/EQ_getSign2EQ_odd/libB: not equiv,3.2731   ; not equiv,3.6018   ; not equiv,2.6848  
./mergedHard/EQ_getSign2EQ_pos/libA: not equiv,0.5481   ; not equiv,0.8603   ; not equiv,0.2018  
./mergedHard/EQ_getSign2EQ_pos/libB: not equiv,0.5872   ; not equiv,1.0131   ; not equiv,0.2686  
./mergedHard/EQ_getSign2EQ_pos2/libA: not equiv,0.5205   ; not equiv,0.9323   ; not equiv,0.2015  
./mergedHard/EQ_getSign2EQ_pos2/libB: equiv,17.6107  ; equiv,18.3349  ; timeout,200.0000
./mergedHard/EQ_getSign2EXTRA_prime_sum/libA: equiv,1.6924   ; equiv,2.1327   ; timeout,200.0000
./mergedHard/EQ_getSign2EXTRA_prime_sum/libB: not equiv,129.8249 ; not equiv,125.6818 ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_UnchLoop/libA: equiv,10.1707  ; equiv,10.4239  ; equiv,0.1037  
./mergedHard/EQ_is_prime1EQ_UnchLoop/libB: equiv,40.2577  ; equiv,40.6358  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_is_prime2/libA: equiv,10.2601  ; equiv,10.4955  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_is_prime2/libB: equiv,10.2909  ; equiv,10.5325  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_odd/libA: equiv,10.2272  ; equiv,10.4902  ; timeout,200.0000
./mergedHard/EQ_is_prime1EQ_odd/libB: not equiv,2.6569   ; not equiv,3.7951   ; not equiv,0.6351  
